App ID,Title,Reviews Total,Reviews Score Fancy,Release Date,Launch Price,Tags,Steam Page
751780,Forager,28665,90%,2019-04-18,"$19,99","Open World Survival Craft, Survival, Pixel Graphics, Crafting, Indie, Farming Sim, Sandbox, Adventure, 2D, Base Building, Multiplayer, Singleplayer, Resource Management, Building, Exploration, Open World, RPG, Casual, Agriculture, Simulation",https://store.steampowered.com/app/751780
10180,Call of Duty®: Modern Warfare® 2 (2009),28659,93%,2009-11-12,"$19,99","Action, FPS, Multiplayer, Shooter, First Person, Singleplayer, War, Military, Co op, Online Co Op, PvP, Great Soundtrack, Story Rich, Atmospheric, Adventure, Tactical, Controller, Linear, Strategy, Moddable",https://store.steampowered.com/app/10180
108710,Alan Wake,28346,90%,2012-02-16,"$14,99","Action, Horror, Adventure, Third Person, Story Rich, Thriller, Atmospheric, Singleplayer, Psychological Horror, Great Soundtrack, Mystery, Episodic, Third Person Shooter, Dark, Supernatural, Cinematic, Narration, Survival Horror, Shooter, Survival",https://store.steampowered.com/app/108710
1225330,NBA 2K21,28226,"59,18%",2020-09-03,"$59,99","Basketball, Sports, Simulation, Character Customization, Realistic, Multiplayer, Third Person, Action, Team Based, 3D, Singleplayer, Local Co Op, Online Co Op, Local Multiplayer, Co op, Competitive, 4 Player Local, e sports, Management, Immersive Sim",https://store.steampowered.com/app/1225330
502500,ACE COMBAT™ 7: SKIES UNKNOWN,28197,87%,2019-01-31,"$59,99","Flight, Jet, Military, War, Shooter, Arcade, Cinematic, PvP, Simulation, 3D, First Person, Third Person, Action, Story Rich, Multiplayer, Great Soundtrack, Silent Protagonist, Singleplayer, Sci fi, Realistic",https://store.steampowered.com/app/502500
1384160,GUILTY GEAR -STRIVE-,28171,92%,2021-06-11,"$59,99","2D Fighter, Fighting, Anime, Great Soundtrack, PvP, 2.5D, Arcade, Lore Rich, 2D, Action, 3D, Story Rich, Multiplayer, Fantasy, Local Multiplayer, Combat, Drama, Cinematic, Casual, Singleplayer",https://store.steampowered.com/app/1384160
420,Half-Life 2: Episode Two,28004,97%,2007-10-10,"$7,99","FPS, Action, Sci fi, Singleplayer, Shooter, Story Rich, First Person, Classic, Adventure, Aliens, Atmospheric, Zombies, Silent Protagonist, Dystopian, Great Soundtrack, Post apocalyptic, Episodic, Puzzle, Horror, Multiplayer",https://store.steampowered.com/app/420
236430,DARK SOULS™ II,27905,88%,2014-04-25,"$39,99","Souls like, RPG, Dark Fantasy, Difficult, Action RPG, Action, Unforgiving, Adventure, Exploration, Atmospheric, Co op, Multiplayer, Fantasy, Epic, Immersive, PvP, Third Person, Replay Value, Open World, Dark",https://store.steampowered.com/app/236430
447530,VA-11 Hall-A: Cyberpunk Bartender Action,27878,97%,2016-06-21,"$14,99","Cyberpunk, Visual Novel, Pixel Graphics, Story Rich, Female Protagonist, Dystopian, LGBTQ+, Choices Matter, Point & Click, Casual, Simulation, Anime, Memes, Transhumanism, 2D, Adventure, Life Sim, Funny, Cute, Sci fi",https://store.steampowered.com/app/447530
505460,Foxhole,27878,82%,2022-09-28,"$29,99","Massively Multiplayer, Wargame, Military, Base Building, World War II, Open World, War, Sandbox, Top Down, PvP, Tactical, Top Down Shooter, Multiplayer, Team Based, Strategy, Crafting, Shooter, Co op, Action, RPG",https://store.steampowered.com/app/505460
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,27837,94%,2007-03-20,"$19,99","Atmospheric, Post apocalyptic, Open World, FPS, Survival, Action, RPG, Shooter, Survival Horror, Horror, First Person, Singleplayer, Classic, Based On A Novel, Moddable, Adventure, Immersive, Sci fi, Inventory Management, Difficult",https://store.steampowered.com/app/4500
34330,Total War: SHOGUN 2,27595,"83,75%",2011-03-15,"$29,99","Strategy, Historical, Turn Based Strategy, RTS, Grand Strategy, Tactical, Singleplayer, Real Time Tactics, Multiplayer, Diplomacy, Ninja, Military, Turn Based, Co op, Great Soundtrack, Medieval, Turn Based Tactics, Stylized, Moddable, Action",https://store.steampowered.com/app/34330
337000,Deus Ex: Mankind Divided,27485,75%,2016-08-23,"$59,99","Cyberpunk, Stealth, RPG, Sci fi, Story Rich, Action, Atmospheric, Singleplayer, Futuristic, First Person, Illuminati, FPS, Great Soundtrack, Shooter, Open World, Immersive Sim, Conspiracy, Dystopian, Transhumanism, Adventure",https://store.steampowered.com/app/337000
48000,LIMBO,27464,92%,2011-08-02,"$9,99","Puzzle Platformer, Indie, Puzzle, Platformer, Dark, Atmospheric, Adventure, 2D, Singleplayer, Horror, Surreal, Short, Side Scroller, Difficult, Minimalist, Physics, Action, Cinematic, Casual, Controller",https://store.steampowered.com/app/48000
32470,STAR WARS™ Empire at War - Gold Pack,27439,97%,2006-02-16,"$19,99","Strategy, RTS, Space, Sci fi, Multiplayer, Singleplayer, Moddable, Mod, Tactical, War, Action, Classic, Great Soundtrack, Grand Strategy, Simulation, 4X, Co op, Adventure, Atmospheric, Epic",https://store.steampowered.com/app/32470
1189630,Path Of Wuxia,27412,79%,2022-11-14,"$34,99","RPG, Indie, Martial Arts, Turn Based, Female Protagonist, Turn Based Combat, Time Management, Choices Matter, Anime, Early Access, Simulation, Story Rich, Dating Sim, Character Customization",https://store.steampowered.com/app/1189630
269210,Hero Siege,27219,75%,2014-01-29,"$6,99","RPG, Action Roguelike, Hack and Slash, Pixel Graphics, Roguelike, Multiplayer, Indie, Action, Co op, Adventure, Local Co Op, 2D, Roguelite, Top Down, Action RPG, Massively Multiplayer, Bullet Hell, Singleplayer, Difficult, Controller",https://store.steampowered.com/app/269210
386940,Ultimate Chicken Horse,27209,96%,2016-03-04,"$14,99","Party, Multiplayer, Platformer, Funny, Local Co Op, Local Multiplayer, Level Editor, PvP, Precision Platformer, 4 Player Local, Online Co Op, Casual, Competitive, 2D, Family Friendly, Parkour, Cute, Cartoony, Action, Difficult",https://store.steampowered.com/app/386940
326460,ShellShock Live,27109,93%,2020-05-22,"$14,99","Tanks, Multiplayer, Strategy, 2D, Action, Turn Based, Shooter, Casual, Early Access, Online Co Op, Massively Multiplayer, Indie, Colorful, Funny, Turn Based Strategy, Co op, Singleplayer, Physics, Great Soundtrack, Family Friendly",https://store.steampowered.com/app/326460
261640,Borderlands: The Pre-Sequel,27028,83%,2014-10-14,"$39,99","Looter Shooter, Co op, FPS, Action, Comedy, Loot, RPG, Open World, Multiplayer, Shooter, Funny, Online Co Op, First Person, Space, Adventure, Sci fi, Action RPG, Singleplayer, Memes, Atmospheric",https://store.steampowered.com/app/261640
1943950,Escape the Backrooms,26829,90%,2022-08-11,"$9,99","Horror, Multiplayer, Online Co Op, Psychological Horror, First Person, Survival Horror, Co op, Adventure, Exploration, Action, Indie, Early Access, 3D, Escape Room, VR, Singleplayer, Action Adventure, Casual, Stealth, Dungeon Crawler",https://store.steampowered.com/app/1943950
17410,Mirror's Edge™,26730,87%,2009-01-13,"$19,99","Action Adventure, Parkour, First Person, Exploration, 3D Platformer, Female Protagonist, Singleplayer, Platformer, Puzzle, Cyberpunk, Action, Colorful, Dystopian, Stylized, Atmospheric, Sci fi, Adventure, Futuristic, Great Soundtrack, Time Attack",https://store.steampowered.com/app/17410
105450,Age of Empires® III (2007),26650,90%,2009-09-15,"$39,99","Strategy, RTS, Base Building, Multiplayer, Historical, Resource Management, City Builder, War, Simulation, Real Time, Singleplayer, Military, Classic, Building, Open World, Co op, Action, Online Co Op, Real Time with Pause, Adventure",https://store.steampowered.com/app/105450
824270,KovaaK's,26564,92%,2018-04-03,"$9,99","Action, Shooter, Simulation, FPS, Indie, First Person, Software Training, Singleplayer, Controller, Multiplayer",https://store.steampowered.com/app/824270
204300,Awesomenauts - the 2D moba,26532,84%,2012-08-01,"$9,99","MOBA, Multiplayer, 2D, Platformer, Action, Indie, Local Co Op, Co op, Great Soundtrack, Strategy, Free to Play, Controller, Local Multiplayer, Sci fi, Online Co Op, Competitive, Space, Side Scroller, Cartoon, Funny",https://store.steampowered.com/app/204300
1483870,Draw & Guess,26505,84%,2021-03-12,"$4,99","Casual, Multiplayer, Hand drawn, Funny, Family Friendly, Experimental, Word Game, Relaxing, Education, Time Management, 2D, Abstract, Cartoon, Minimalist, Stylized, Comedy, PvP, Linear, Co op, Online Co Op",https://store.steampowered.com/app/1483870
367500,Dragon's Dogma: Dark Arisen,26491,89%,2016-01-15,"$29,99","RPG, Open World, Character Customization, Fantasy, Action, Adventure, Singleplayer, Action RPG, Dragons, Third Person, Dark Fantasy, Magic, Exploration, Atmospheric, Great Soundtrack, Story Rich, Difficult, JRPG, Multiplayer, Hack and Slash",https://store.steampowered.com/app/367500
107100,Bastion,26474,95%,2011-08-16,"$14,99","Great Soundtrack, Indie, Action, Singleplayer, Narration, RPG, Hack and Slash, Story Rich, Dynamic Narration, Isometric, Adventure, Action RPG, Fantasy, Atmospheric, Colorful, Post apocalyptic, 2D, Music, Twin Stick Shooter, Controller",https://store.steampowered.com/app/107100
266840,Age of Mythology: Extended Edition,26454,92%,2014-05-08,"$29,99","Strategy, Mythology, RTS, Classic, Multiplayer, Nostalgia, Great Soundtrack, Singleplayer, Epic, Fantasy, Simulation, Historical, Atmospheric, Real Time, Tactical, Co op, Story Rich, Adventure, Remake, Action",https://store.steampowered.com/app/266840
237930,Transistor,26308,94%,2014-05-20,"$19,99","Great Soundtrack, Female Protagonist, Indie, Cyberpunk, Story Rich, Sci fi, Action RPG, Singleplayer, RPG, Beautiful, Isometric, Atmospheric, Action, Narration, Strategy, Tactical, Adventure, Turn Based, Short, Hack and Slash",https://store.steampowered.com/app/237930
690790,DiRT Rally 2.0,26243,87%,2019-02-25,"$39,99","Racing, Automobile Sim, Simulation, Multiplayer, Driving, Sports, Realistic, Offroad, VR, Singleplayer, Difficult, First Person, Controller, Open World, Co op, 3D Vision, Family Friendly, TrackIR, Action, Adventure",https://store.steampowered.com/app/690790
1129580,Medieval Dynasty,26153,90%,2021-09-23,"$34,99","Survival, Building, Open World, Medieval, Singleplayer, RPG, City Builder, Crafting, Simulation, Colony Sim, Sandbox, Adventure, Resource Management, Realistic, First Person, Exploration, Historical, Action, Co op, Early Access",https://store.steampowered.com/app/1129580
1149460,ICARUS,25873,67%,2021-12-03,"$34,99","Survival, Open World Survival Craft, Online Co Op, Multiplayer, Base Building, Crafting, Exploration, Building, Open World, Co op, First Person, PvE, Space, Mining, Realistic, Third Person, Sandbox, Adventure, Nature, Science",https://store.steampowered.com/app/1149460
1134570,F1® 2021,25849,"80,98%",2021-07-15,"$59,99","Racing, Driving, Sports, Immersive Sim, Automobile Sim, PvP, Controller, Split Screen, e sports, Simulation, 3D, Realistic, Multiplayer, Co op, VR, Local Multiplayer, Cinematic, Online Co Op, Singleplayer, Arcade",https://store.steampowered.com/app/1134570
383120,Empyrion - Galactic Survival,25836,80%,2020-08-05,"$19,99","Simulation, Co op, Open World Survival Craft, Survival, Space, Building, Open World, Exploration, Space Sim, Voxel, Sandbox, Physics, Multiplayer, Singleplayer, Sci fi, PvP, PvE, Strategy, Crafting, FPS",https://store.steampowered.com/app/383120
1213210,Command & Conquer™ Remastered Collection,25731,90%,2020-06-05,"$19,99","Strategy, RTS, Base Building, Classic, Multiplayer, Great Soundtrack, War, Singleplayer, 1990s, FMV, Remake, Level Editor, PvP, Replay Value, Tanks, Soundtrack, Cinematic, Isometric, Real Time Tactics, Retro",https://store.steampowered.com/app/1213210
942970,Unheard - Voices of Crime,25626,96%,2019-03-28,"$6,99","Detective, Puzzle, Indie, Mystery, RPG, Simulation, Story Rich, Horror, Singleplayer, Atmospheric, Point & Click, Investigation, 2D, Top Down, Short, Multiplayer, Crime",https://store.steampowered.com/app/942970
383980,Rivals of Aether,25595,96%,2017-03-28,"$29,99","Fighting, 2D Fighter, Multiplayer, Pixel Graphics, Indie, Local Multiplayer, Competitive, 2D, Great Soundtrack, Platformer, 4 Player Local, Games Workshop, Action, Moddable, Controller, Arcade, Beat em up, Singleplayer, Retro, GameMaker",https://store.steampowered.com/app/383980
228380,Wreckfest,25573,86%,2018-06-14,"$39,99","Racing, Destruction, Automobile Sim, Simulation, Driving, Multiplayer, Physics, Action, Indie, Sports, Singleplayer, Realistic, Funny, Early Access, Arcade, Sandbox, Third Person, Open World, Co op, Atmospheric",https://store.steampowered.com/app/228380
1080110,F1® 2020,25501,"84,90%",2020-07-09,"$59,99","Racing, Simulation, Sports, Multiplayer, Automobile Sim, Split Screen, Difficult, Driving, Realistic, Management, Singleplayer, Strategy, Controller, VR, Local Multiplayer, Arcade",https://store.steampowered.com/app/1080110
226700,Infestation: Survivor Stories 2020,25497,41%,1970-01-01,"$14,99","Zombies, Survival, Massively Multiplayer, Action, Open World, PvP, Multiplayer, RPG, Indie, Simulation, FPS, Co op, Horror, Post apocalyptic, Shooter, PvE, Third Person Shooter, Third Person, Free to Play, Casual",https://store.steampowered.com/app/226700
1304930,The Outlast Trials,25264,93%,2023-05-18,"$29,99","Early Access, Co op, Multiplayer, Survival Horror, Horror, Psychological Horror, First Person, PvE, Character Customization, Action Adventure, Stealth, Action, Dark Humor, Survival, Alternate History, Realistic, Atmospheric, Dark, Science, Adventure",https://store.steampowered.com/app/1304930
1369630,ENDER LILIES: Quietus of the Knights,25148,94%,2021-06-21,"$24,99","Metroidvania, Female Protagonist, Dark Fantasy, Souls like, Singleplayer, Atmospheric, Great Soundtrack, 2D, Difficult, Indie, Multiple Endings, Dark, Post apocalyptic, Action RPG, Medieval, Action, Hand drawn, Anime, Dragons, Zombies",https://store.steampowered.com/app/1369630
527230,For The King,24471,88%,2018-04-19,"$19,99","RPG, Online Co Op, Open World, Strategy, Roguelike, Turn Based, Multiplayer, Co op, Turn Based Combat, Adventure, Tabletop, Roguelite, Turn Based Strategy, Party Based RPG, Board Game, Indie, Local Co Op, Fantasy, Hex Grid, Strategy RPG",https://store.steampowered.com/app/527230
675010,MudRunner,24420,90%,2017-10-30,"$29,99","Offroad, Simulation, Automobile Sim, Driving, Multiplayer, Realistic, Open World, Physics, Co op, Online Co Op, Mod, Moddable, Singleplayer, Racing, Sandbox, Exploration, Atmospheric, Adventure, First Person, Third Person",https://store.steampowered.com/app/675010
413410,Danganronpa: Trigger Happy Havoc,24399,96%,2016-02-18,"$29,99","Anime, Visual Novel, Mystery, Detective, Story Rich, Great Soundtrack, Singleplayer, Psychological Horror, Adventure, Horror, Dark Comedy, Puzzle, Dark Humor, Point & Click, Funny, Comedy, Exploration, Survival, Action, Memes",https://store.steampowered.com/app/413410
569480,Kingdoms and Castles,24196,92%,2017-07-20,"$14,99","City Builder, Colony Sim, Strategy, Medieval, Building, Simulation, Sandbox, Singleplayer, Resource Management, Base Building, Survival, Management, RTS, Economy, Action, Colorful, Great Soundtrack, Relaxing, Open World, Crafting",https://store.steampowered.com/app/569480
32370,STAR WARS™ Knights of the Old Republic™,24143,90%,2003-11-19,"$9,99","RPG, Sci fi, Story Rich, Singleplayer, Classic, Adventure, Party Based RPG, Real Time with Pause, Choices Matter, Third Person, Action, Space, Exploration, Fantasy, Atmospheric, Turn Based, Great Soundtrack, Moddable, Female Protagonist, Open World",https://store.steampowered.com/app/32370
257510,The Talos Principle,23906,95%,2014-12-11,"$39,99","Puzzle, Philosophical, First Person, Sci fi, Atmospheric, Story Rich, Singleplayer, Great Soundtrack, Robots, Adventure, Exploration, Indie, Open World, Multiple Endings, Difficult, Mystery, Post apocalyptic, Action, Simulation, Science",https://store.steampowered.com/app/257510
393420,Hurtworld,23824,76%,2019-12-10,"$24,99","Survival, FPS, Open World, Multiplayer, Open World Survival Craft, Crafting, Building, PvP, Adventure, Sandbox, Action, Early Access, Co op, First Person, Shooter, Simulation, Third Person, Singleplayer, Indie, Cartoony",https://store.steampowered.com/app/393420
